valence,acousticness,danceability,explicit,track_genre,loudness,popularity
0.757,0.00235,0.73,False,j-dance,-4.602,20
0.538,0.027,0.728,False,j-dance,-5.871,14
0.231,1.89e-05,0.663,False,j-dance,-4.589,7
0.321,0.428,0.697,True,j-dance,-15.478,23
0.33,0.0141,0.832,False,j-dance,-7.471,9
0.372,0.00752,0.697,True,j-dance,-3.51,7
0.42,0.0654,0.639,True,j-dance,-4.583,7
0.134,0.0945,0.647,False,j-dance,-6.104,5
0.364,0.0639,0.703,True,j-dance,-6.688,5
0.625,0.0789,0.699,False,j-dance,-4.022,19
0.337,0.00829,0.555,False,j-dance,-5.383,7
0.698,0.0996,0.629,True,j-dance,-4.786,12
0.498,0.139,0.695,True,j-dance,-7.857,10
0.547,0.505,0.505,False,j-dance,-8.328,20
0.695,0.115,0.594,True,j-dance,-4.63,11
0.45,0.212,0.783,False,j-dance,-5.805,18
0.379,0.223,0.636,True,j-dance,-5.671,11
0.139,0.0591,0.657,False,j-dance,-13.095,8
0.267,0.183,0.833,False,j-dance,-5.702,15
0.75,0.177,0.456,True,j-dance,-1.884,13
0.969,0.363,0.585,False,j-dance,-2.869,15
0.305,0.0623,0.547,False,j-dance,-10.774,9
0.83,0.504,0.649,True,j-dance,-5.669,9
0.619,0.0195,0.838,False,j-dance,-5.733,16
0.668,0.585,0.925,True,j-dance,-9.742,18
0.601,0.602,0.8,True,j-dance,-12.455,21
0.234,0.202,0.734,True,j-dance,-7.167,8
0.56,0.146,0.659,False,j-dance,-3.646,19
0.694,0.0451,0.66,False,j-dance,-5.407,17
0.382,0.494,0.519,False,j-dance,-6.323,22
0.623,0.88,0.686,True,j-dance,-9.433,21
0.605,0.000608,0.731,False,j-dance,-5.983,14
0.242,0.448,0.669,False,j-dance,-9.005,22
0.711,0.0934,0.723,True,j-dance,-3.619,13
0.938,0.318,0.739,False,j-dance,-8.288,13
0.635,0.472,0.614,False,j-dance,-5.412,22
0.16,0.293,0.744,False,j-dance,-8.01,15
0.578,0.296,0.606,False,j-dance,-5.316,19
0.411,0.114,0.496,False,j-dance,-4.909,11
0.557,0.0147,0.651,False,j-dance,-8.34,13
0.225,0.0219,0.825,False,j-dance,-9.533,8
0.712,0.6,0.653,False,j-dance,-8.946,19
0.713,0.321,0.69,True,j-dance,-4.98,12
0.676,0.0995,0.608,False,j-dance,-4.413,16
0.655,0.66,0.662,False,j-dance,-3.711,24
0.334,0.767,0.676,True,j-dance,-6.796,26
0.701,0.113,0.689,True,j-dance,-7.379,11
0.778,0.0262,0.627,True,j-dance,-4.231,12
0.396,0.749,0.524,False,j-dance,-6.908,30
0.443,0.33,0.667,True,j-dance,-5.478,14
0.55,0.159,0.597,False,j-dance,-6.031,15
0.588,0.316,0.516,False,j-dance,-5.54,17
0.731,0.47,0.65,False,j-dance,-7.396,17
0.67,0.121,0.774,False,j-dance,-5.808,17
0.829,0.687,0.701,False,j-dance,-8.007,16
0.575,0.0195,0.685,False,j-dance,-4.869,16
0.437,0.118,0.754,False,j-dance,-7.951,15
0.954,0.164,0.834,False,j-dance,-3.176,17
0.849,0.137,0.698,True,j-dance,-5.577,11
0.794,0.121,0.705,False,j-dance,-5.578,16
0.547,0.00367,0.623,False,j-dance,-2.631,18
0.494,0.172,0.747,True,j-dance,-5.247,13
0.293,0.41,0.872,True,j-dance,-2.965,21
0.285,0.0426,0.658,True,j-dance,-3.621,4
0.655,0.106,0.636,True,j-dance,-9.253,9
0.86,0.01,0.751,False,j-dance,-5.746,16
0.655,0.0768,0.54,True,j-dance,-4.326,11
0.448,0.298,0.708,False,j-dance,-3.759,21
0.278,0.403,0.619,True,j-dance,-8.73,15
0.314,0.0744,0.693,True,j-dance,-2.828,7
0.682,0.392,0.541,False,j-dance,-8.764,16
0.863,0.126,0.692,False,j-dance,-3.427,18
0.569,0.191,0.845,True,j-dance,-6.857,12
0.752,0.0138,0.814,False,j-dance,-4.725,19
0.492,0.639,0.823,False,j-dance,-8.589,26
0.383,0.0855,0.652,True,j-dance,-5.942,6
0.8,0.573,0.838,True,j-dance,-3.502,14
0.577,0.575,0.787,False,j-dance,-4.987,26
0.746,0.0713,0.507,False,j-dance,-7.08,14
0.798,0.00245,0.671,True,j-dance,-3.157,13
0.969,0.286,0.622,False,j-dance,-3.72,13
0.769,0.55,0.661,True,j-dance,-8.401,10
0.46,0.366,0.547,True,j-dance,-10.831,13
0.707,0.383,0.752,True,j-dance,-4.243,16
0.442,0.0393,0.54,False,j-dance,-4.891,12
0.193,0.257,0.546,False,j-dance,-9.236,12
0.408,0.655,0.596,True,j-dance,-7.478,20
0.629,0.00836,0.852,False,j-dance,-3.788,18
0.688,0.0475,0.598,False,j-dance,-8.063,15
0.357,0.124,0.617,False,j-dance,-6.234,11
0.701,0.296,0.694,False,j-dance,-4.586,19
0.936,0.0387,0.673,True,j-dance,-6.584,10
0.771,0.5,0.716,True,j-dance,-3.57,14
0.588,0.66,0.595,True,j-dance,-7.042,16
0.877,0.0822,0.744,False,j-dance,-3.821,19
0.638,0.143,0.821,False,j-dance,-1.302,24
0.895,0.0593,0.748,False,j-dance,-8.688,15
0.94,0.0607,0.689,True,j-dance,-1.741,15
0.919,0.189,0.807,False,j-dance,-13.201,18
0.509,0.131,0.586,False,j-dance,-7.369,13
0.854,0.207,0.731,True,j-dance,-5.418,10
0.872,0.394,0.799,True,j-dance,-6.492,10
0.578,0.00149,0.789,False,j-dance,-8.001,14
0.662,0.104,0.321,False,j-dance,-5.299,14
0.6,0.216,0.418,False,j-dance,-5.455,15
0.699,0.179,0.89,True,j-dance,-9.227,12
0.678,0.471,0.644,False,j-dance,-5.679,19
0.8,0.00277,0.776,False,j-dance,-4.172,19
0.658,0.351,0.862,True,j-dance,-6.085,16
0.186,0.00448,0.3,False,j-dance,-12.712,3
0.683,0.504,0.854,True,j-dance,-5.647,15
0.849,0.137,0.698,True,j-dance,-5.577,11
0.327,0.348,0.753,True,j-dance,-9.392,14
0.218,0.0194,0.827,True,j-dance,-8.353,2
0.408,0.58,0.631,False,j-dance,-7.505,25
0.662,0.198,0.593,False,j-dance,-3.829,18
0.701,0.0405,0.598,False,j-dance,-2.765,19
0.478,0.145,0.596,False,j-dance,-2.808,18
0.732,0.0514,0.751,True,j-dance,-6.712,11
0.669,0.188,0.823,False,j-dance,-6.219,18
0.89,0.171,0.565,True,j-dance,-6.724,7
0.215,0.243,0.594,False,j-dance,-10.097,13
0.33,0.13,0.567,True,j-dance,-8.078,6
0.4,0.257,0.631,True,j-dance,-4.781,13
0.701,0.286,0.749,True,j-dance,-13.158,17
0.586,0.613,0.48,False,j-dance,-5.584,22
0.942,0.352,0.722,True,j-dance,-7.231,6
0.0803,0.131,0.667,False,j-dance,-8.705,5
0.867,0.0476,0.777,False,j-dance,-5.25,17
0.438,0.126,0.516,True,j-dance,-7.137,7
0.195,0.105,0.626,True,j-dance,-5.204,3
0.798,0.456,0.597,True,j-dance,-6.034,9
0.482,0.0298,0.529,False,j-dance,-3.56,15
0.373,0.0234,0.626,False,j-dance,-7.241,11
0.721,0.628,0.642,True,j-dance,-6.465,14
0.859,0.286,0.631,True,j-dance,-3.859,9
0.695,0.292,0.747,True,j-dance,-4.51,14
0.598,0.216,0.75,False,j-dance,-5.976,17
0.36,0.0818,0.676,False,j-dance,-7.044,11
0.506,0.121,0.658,False,j-dance,-4.273,17
0.964,0.00866,0.898,False,j-dance,-3.814,19
0.775,0.128,0.585,False,j-dance,-9.071,16
0.863,0.545,0.786,True,j-dance,-4.027,9
0.59,0.0814,0.762,False,j-dance,-7.139,16
0.547,0.294,0.582,True,j-dance,-7.464,12
0.523,0.0511,0.736,False,j-dance,-6.993,13
0.939,0.391,0.823,False,j-dance,-4.546,14
0.896,0.2,0.825,True,j-dance,-4.741,12
0.606,0.834,0.715,True,j-dance,-7.223,22
0.94,0.0583,0.855,False,j-dance,-1.633,24
0.387,0.459,0.554,True,j-dance,-4.276,18
0.354,0.295,0.644,True,j-dance,-6.562,13
0.772,0.0886,0.631,False,j-dance,-5.316,16
0.484,0.288,0.536,False,j-dance,-5.474,19
0.43,0.00145,0.59,True,j-dance,-3.763,7
0.537,0.562,0.824,False,j-dance,-6.263,24
0.363,0.0259,0.713,False,j-dance,-6.467,12
0.437,0.118,0.754,False,j-dance,-7.951,16
0.859,0.103,0.714,False,j-dance,-6.095,15
0.513,0.0367,0.795,False,j-dance,-9.194,15
0.209,0.313,0.878,True,j-dance,-5.219,14
0.698,0.171,0.734,False,j-dance,-5.339,20
0.275,0.172,0.421,False,j-dance,-6.836,9
0.418,0.656,0.658,True,j-dance,-7.259,22
0.576,0.595,0.874,True,j-dance,-10.544,18
0.359,0.441,0.539,True,j-dance,-10.266,14
0.783,0.155,0.499,False,j-dance,-6.07,14
0.706,0.257,0.597,True,j-dance,-2.667,15
0.21,0.0829,0.779,False,j-dance,-5.771,8
0.57,0.0368,0.848,False,j-dance,-4.867,18
0.434,0.277,0.523,False,j-dance,-4.766,19
0.622,0.0828,0.721,True,j-dance,-5.979,11
0.37,0.00119,0.578,False,j-dance,-5.737,8
0.63,0.203,0.818,False,j-dance,-4.155,21
0.664,0.134,0.622,True,j-dance,-3.752,13
0.876,0.151,0.822,True,j-dance,-5.291,11
0.496,0.748,0.786,False,j-dance,-11.138,30
0.874,0.113,0.961,False,j-dance,-9.25,17
0.657,0.0133,0.597,False,j-dance,-6.729,13
0.659,0.00251,0.923,False,j-dance,-6.958,16
0.594,0.155,0.443,True,j-dance,-1.625,15
0.393,0.0146,0.647,False,j-dance,-3.19,15
0.286,0.473,0.797,False,j-dance,-3.975,27
0.816,0.456,0.55,True,j-dance,-5.191,10
0.771,0.721,0.681,False,j-dance,-8.87,18
0.177,0.0954,0.865,False,j-dance,-8.136,9
0.326,0.08,0.582,True,j-dance,-7.164,4
0.427,0.482,0.703,False,j-dance,-7.446,24
0.522,0.0173,0.591,True,j-dance,-3.62,9
0.929,0.0345,0.81,True,j-dance,-1.196,18
0.467,0.569,0.911,False,j-dance,-12.46,29
0.474,0.773,0.782,False,j-dance,-5.469,30
0.534,0.406,0.499,False,j-dance,-3.028,22
0.792,0.0298,0.717,False,j-dance,-4.198,17
0.582,0.0908,0.737,False,j-dance,-15.217,23
0.953,0.038,0.57,False,j-dance,-1.321,20
0.292,0.0158,0.494,False,j-dance,-5.345,7
0.806,0.338,0.519,False,j-dance,-6.467,15
0.307,0.287,0.496,False,j-dance,-4.196,18
0.465,0.781,0.59,True,j-dance,-5.546,23
0.566,0.101,0.575,True,j-dance,-4.405,10
0.369,0.0255,0.931,False,j-dance,-0.826,21
0.355,0.00666,0.527,False,j-dance,-5.327,8
0.348,0.0636,0.678,True,j-dance,-6.876,6
0.28,0.00371,0.524,False,j-dance,-7.592,5
0.95,0.16,0.842,False,j-dance,-3.189,19
0.398,0.393,0.725,True,j-dance,-4.6,17
0.8,0.0653,0.763,False,j-dance,-5.971,17
0.169,0.167,0.748,False,j-dance,-6.524,12
0.671,0.368,0.8,True,j-dance,-4.512,15
0.416,0.404,0.864,True,j-dance,-11.301,19
0.852,0.297,0.613,False,j-dance,-3.721,16
0.599,0.179,0.674,True,j-dance,-2.917,15
0.721,0.0838,0.795,True,j-dance,-9.387,13
0.383,0.762,0.491,False,j-dance,-6.113,30
0.618,0.164,0.682,False,j-dance,-6.994,17
0.412,0.0736,0.824,False,j-dance,-7.562,13
0.307,0.151,0.756,True,j-dance,-4.815,9
0.197,0.249,0.638,False,j-dance,-9.375,14
0.57,0.0143,0.56,False,j-dance,-4.941,13
0.185,0.0438,0.537,True,j-dance,-5.159,0
0.356,0.0966,0.827,True,j-dance,-5.742,9
0.222,0.0888,0.841,False,j-dance,-7.163,10
0.373,0.198,0.569,False,j-dance,-3.795,18
0.713,0.36,0.882,False,j-dance,-7.591,19
0.437,0.0427,0.848,False,j-dance,-6.253,16
0.875,0.000845,0.374,False,j-dance,-5.58,14
0.658,0.336,0.728,True,j-dance,-3.306,18
0.561,0.634,0.64,False,j-dance,-5.432,26
0.868,0.241,0.813,False,j-dance,-9.923,15
0.712,0.0815,0.679,True,j-dance,-4.486,13
0.0752,0.272,0.623,False,j-dance,-10.844,13
0.345,0.154,0.69,False,j-dance,-9.43,14
0.477,0.184,0.931,False,j-dance,-4.951,21
0.832,0.279,0.736,False,j-dance,-3.796,18
0.773,0.208,0.604,True,j-dance,-4.122,12
0.221,0.194,0.423,True,j-dance,-3.338,7
0.774,0.0177,0.577,False,j-dance,-4.345,18
0.632,0.256,0.768,True,j-dance,-5.44,13
0.494,0.000746,0.662,False,j-dance,-4.76,13
0.963,0.56,0.637,False,j-dance,-6.869,8
0.834,0.703,0.863,True,j-dance,-5.543,11
0.792,0.0298,0.717,False,j-dance,-4.198,18
0.445,0.000265,0.504,False,j-dance,-6.336,11
0.605,0.114,0.716,False,j-dance,-4.619,18
0.541,0.0465,0.481,False,j-dance,-14.62,18
0.391,0.18,0.63,False,j-dance,-5.506,16
0.72,0.0667,0.683,False,j-dance,-6.101,17
0.738,0.153,0.705,False,j-dance,-3.784,19
0.404,0.00304,0.699,False,j-dance,-4.55,13
0.633,0.114,0.715,False,j-dance,-5.116,17
0.544,0.00961,0.753,False,j-dance,-5.719,15
0.631,0.153,0.467,False,j-dance,-7.102,15
0.711,0.0873,0.656,False,j-dance,-5.224,17
0.276,0.146,0.488,False,j-dance,-7.203,11
0.394,0.112,0.657,True,j-dance,-3.524,12
0.782,0.354,0.7,False,j-dance,-3.945,19
0.859,0.103,0.714,False,j-dance,-6.095,16
0.807,0.181,0.859,False,j-dance,-5.339,19
0.635,0.302,0.69,False,j-dance,-12.529,21
0.188,0.491,0.615,True,j-dance,-8.164,18
0.52,0.19,0.751,False,j-dance,-4.613,19
0.757,0.155,0.7,True,j-dance,-5.184,12
0.541,0.464,0.819,True,j-dance,-4.4,20
0.357,0.901,0.833,True,j-dance,-4.572,33
0.419,0.117,0.793,False,j-dance,-7.252,13
0.481,0.361,0.478,True,j-dance,-4.155,15
0.697,0.0375,0.727,False,j-dance,-3.689,18
0.753,0.212,0.879,False,j-dance,-8.933,19
0.652,0.406,0.916,True,j-dance,-9.205,16
0.45,0.189,0.771,True,j-dance,-7.514,11
0.945,0.123,0.616,False,j-dance,-7.05,13
0.529,0.217,0.743,True,j-dance,-5.016,13
0.577,0.155,0.708,False,j-dance,-3.641,19
0.339,0.608,0.684,False,j-dance,-8.909,26
0.461,0.000386,0.613,False,j-dance,-4.933,13
0.231,0.689,0.771,False,j-dance,-5.491,33
0.339,0.192,0.621,True,j-dance,-5.751,10
0.469,0.345,0.831,True,j-dance,-7.607,16
0.524,0.156,0.797,False,j-dance,-1.605,24
0.759,0.00339,0.67,False,j-dance,-4.487,15
0.524,0.136,0.688,False,j-dance,-6.023,18
0.842,0.62,0.734,False,j-dance,-9.79,15
0.743,0.000477,0.375,False,j-dance,-4.071,13
0.846,0.0992,0.714,False,j-dance,-8.2,15
0.345,0.0506,0.341,False,j-dance,-5.237,8
0.844,0.000281,0.727,False,j-dance,-5.553,16
0.266,0.413,0.534,False,j-dance,-8.286,20
0.74,0.0171,0.742,False,j-dance,-5.176,17
0.943,0.17,0.757,False,j-dance,-3.917,18
0.728,0.262,0.823,True,j-dance,-6.445,12
0.607,0.794,0.623,False,j-dance,-11.849,26
0.519,0.031,0.598,True,j-dance,-5.073,9
0.444,0.541,0.667,False,j-dance,-7.575,24
0.739,0.232,0.921,False,j-dance,-4.152,21
0.398,0.023,0.584,False,j-dance,-7.777,10
0.64,0.047,0.494,True,j-dance,-5.341,10
0.532,0.00538,0.678,False,j-dance,-4.258,16
0.452,0.273,0.54,False,j-dance,-2.958,20
0.367,0.00561,0.812,True,j-dance,-3.255,8
0.46,0.269,0.738,False,j-dance,-3.166,21
0.762,0.469,0.641,False,j-dance,-5.208,18
0.869,0.162,0.736,False,j-dance,-5.166,16
0.904,0.248,0.648,False,j-dance,-6.348,13
0.445,0.0185,0.744,False,j-dance,-5.908,12
0.394,0.0215,0.755,True,j-dance,-4.279,9
0.718,0.53,0.84,True,j-dance,-6.223,15
0.821,0.0159,0.814,False,j-dance,-3.466,21
0.104,0.0691,0.545,True,j-dance,-7.733,0
0.651,0.235,0.639,False,j-dance,-6.736,15
0.362,0.106,0.47,True,j-dance,-8.397,4
0.665,0.29,0.739,True,j-dance,-3.808,14
0.549,0.0256,0.718,True,j-dance,-5.063,9
0.752,0.335,0.655,True,j-dance,-4.669,13
0.275,0.747,0.484,False,j-dance,-5.51,32
0.522,0.217,0.867,False,j-dance,-8.819,19
0.561,0.439,0.73,False,j-dance,-2.784,26
0.545,0.551,0.581,True,j-dance,-5.783,16
0.277,0.0778,0.805,False,j-dance,-4.435,13
0.655,0.0145,0.759,False,j-dance,-3.969,17
0.699,0.31,0.606,False,j-dance,-2.937,21
0.584,0.261,0.845,True,j-dance,-4.983,16
0.369,0.483,0.569,False,j-dance,-6.627,22
0.613,0.0166,0.924,False,j-dance,-2.567,22
0.608,0.771,0.616,False,j-dance,-11.976,26
0.487,0.172,0.593,True,j-dance,-6.274,9
0.73,0.00778,0.61,False,j-dance,-4.328,16
0.762,0.153,0.666,False,j-dance,-4.248,18
0.845,0.12,0.585,False,j-dance,-6.79,15
0.195,0.176,0.422,False,j-dance,-6.108,9
0.633,0.119,0.687,True,j-dance,-5.984,10
0.35,0.0334,0.849,True,j-dance,-5.681,7
0.39,0.0833,0.801,True,j-dance,-1.02,16
0.823,0.0791,0.896,True,j-dance,-7.922,12
0.529,0.0149,0.537,False,j-dance,-3.593,16
0.631,0.22,0.703,False,j-dance,-3.862,19
0.575,0.296,0.568,True,j-dance,-6.262,11
0.569,0.335,0.727,False,j-dance,-5.357,21
0.688,0.221,0.573,False,j-dance,-7.399,15
0.474,0.168,0.449,False,j-dance,-2.579,19
0.489,0.695,0.72,True,j-dance,-5.487,22
0.354,0.0386,0.701,False,j-dance,-10.749,10
0.681,0.294,0.653,False,j-dance,-6.173,18
0.526,0.287,0.812,True,j-dance,-4.691,16
0.702,0.134,0.516,True,j-dance,-8.382,9
0.468,0.0455,0.548,True,j-dance,-6.415,6
0.797,0.589,0.794,False,j-dance,-8.038,15
0.709,0.0687,0.686,True,j-dance,-4.166,15
0.716,0.0463,0.852,False,j-dance,-3.7,20
0.541,0.0352,0.51,False,j-dance,-6.631,15
0.6,0.139,0.557,True,j-dance,-1.915,15
0.508,0.205,0.626,True,j-dance,-4.504,12
0.891,0.0324,0.771,False,j-dance,-7.633,15
0.533,0.05,0.807,False,j-dance,-3.387,19
0.666,0.117,0.509,False,j-dance,-7.868,15
0.755,0.0677,0.71,True,j-dance,-12.076,12
0.418,0.0552,0.748,False,j-dance,-6.475,13
0.718,0.53,0.84,True,j-dance,-6.223,15
0.495,0.16,0.713,True,j-dance,-7.696,10
0.766,0.0547,0.723,False,j-dance,-3.777,20
0.49,0.166,0.571,True,j-dance,-1.955,16
0.667,0.104,0.494,True,j-dance,-7.543,7
0.314,0.279,0.631,False,j-dance,-8.808,15
0.773,0.68,0.655,True,j-dance,-4.683,12
0.667,0.00835,0.467,False,j-dance,-5.062,14
0.853,0.557,0.801,True,j-dance,-9.94,10
0.267,0.183,0.602,True,j-dance,-4.628,8
0.579,0.0655,0.943,True,j-dance,-8.207,12
0.969,0.166,0.94,False,j-dance,-10.162,16
0.382,0.191,0.75,False,j-dance,-7.692,17
0.649,0.00728,0.599,False,j-dance,-4.607,16
0.886,0.249,0.629,False,j-dance,-6.143,14
0.841,0.242,0.793,False,j-dance,-9.33,15
0.422,0.147,0.544,False,j-dance,-7.764,13
0.76,0.33,0.617,True,j-dance,-6.523,11
0.478,0.176,0.905,True,j-dance,-6.648,12
0.304,0.301,0.518,False,j-dance,-6.819,15
0.705,0.782,0.763,True,j-dance,-7.887,16
0.313,0.284,0.52,True,j-dance,-1.566,16
0.0912,0.297,0.725,False,j-dance,-10.063,14
0.807,0.299,0.687,True,j-dance,-5.502,11
0.619,0.366,0.663,True,j-dance,-1.8,20
0.24,0.0282,0.378,False,j-dance,-2.643,7
0.271,0.222,0.677,True,j-dance,-6.639,9
0.476,0.25,0.62,False,j-dance,-2.869,20
0.813,0.59,0.656,False,j-dance,-4.46,17
0.562,0.118,0.659,True,j-dance,-6.739,10
0.39,0.0833,0.801,True,j-dance,-1.02,16
0.879,0.46,0.551,False,j-dance,-8.669,13
0.194,0.000173,0.405,False,j-dance,-3.03,5
0.796,0.133,0.646,True,j-dance,-7.208,9
0.146,0.0643,0.702,True,j-dance,-6.68,0
0.73,0.464,0.738,True,j-dance,-7.314,13
0.482,0.392,0.671,False,j-dance,-8.418,21
0.683,0.061,0.427,False,j-dance,-7.452,15
0.274,0.0306,0.568,False,j-dance,-8.247,6
0.626,0.471,0.571,False,j-dance,-5.919,20
0.17,0.232,0.597,True,j-dance,-9.902,6
0.692,0.404,0.798,True,j-dance,-7.496,15
0.556,0.0187,0.704,False,j-dance,-5.924,14
0.921,0.407,0.695,False,j-dance,-4.634,15
0.683,0.287,0.703,False,j-dance,-5.175,18
0.829,0.0525,0.679,False,j-dance,-2.974,20
0.634,0.0676,0.729,False,j-dance,-7.819,17
0.611,0.311,0.443,False,j-dance,-7.058,16
0.789,0.212,0.792,True,j-dance,-5.82,11
0.279,0.209,0.655,False,j-dance,-7.09,14
0.513,0.0196,0.815,True,j-dance,-3.929,11
0.641,0.483,0.804,True,j-dance,-11.564,16
0.77,0.0503,0.762,False,j-dance,-0.965,22
0.835,0.309,0.773,False,j-dance,-6.523,17
0.155,0.000757,0.622,False,j-dance,-2.998,7
0.103,0.0621,0.536,False,j-dance,-7.932,1
0.657,0.174,0.598,False,j-dance,-7.427,15
0.942,0.375,0.605,False,j-dance,-4.436,14
0.92,0.375,0.763,False,j-dance,-4.862,15
0.641,0.74,0.581,False,j-dance,-7.806,23
0.369,0.0803,0.715,False,j-dance,-8.214,12
0.851,0.17,0.611,True,j-dance,-5.486,9
0.657,0.0202,0.792,False,j-dance,-7.148,17
0.188,0.785,0.391,False,j-dance,-7.658,32
0.259,0.179,0.808,False,j-dance,-8.496,13
0.302,0.417,0.546,True,j-dance,-7.803,15
0.865,0.175,0.728,True,j-dance,-6.208,9
0.889,0.512,0.725,True,j-dance,-8.859,7
0.684,0.386,0.884,True,j-dance,-7.544,13
0.358,0.631,0.858,False,j-dance,-10.373,29
0.471,0.257,0.703,False,j-dance,-12.691,20
0.73,0.357,0.927,True,j-dance,-10.647,16
0.785,0.0602,0.628,True,j-dance,-6.261,10
0.884,0.0629,0.706,True,j-dance,-4.93,13
0.55,0.321,0.686,True,j-dance,-4.167,16
0.591,0.0536,0.794,False,j-dance,-3.016,20
0.779,0.133,0.502,False,j-dance,-6.498,13
0.429,0.284,0.722,False,j-dance,-7.145,18
0.345,0.0733,0.615,False,j-dance,-4.68,11
0.0371,0.00175,0.523,False,j-dance,-6.576,0
0.279,0.335,0.757,True,j-dance,-7.142,13
0.943,0.0398,0.635,False,j-dance,-4.769,16
0.145,0.0293,0.37,False,j-dance,-5.699,2
0.32,0.0975,0.487,False,j-dance,-8.835,9
0.842,0.514,0.676,True,j-dance,-4.505,11
0.658,0.686,0.706,False,j-dance,-10.642,21
0.538,0.0261,0.726,False,j-dance,-5.084,16
0.846,0.0416,0.848,False,j-dance,-5.328,18
0.5,0.0027,0.862,False,j-dance,-0.977,22
0.758,0.32,0.975,False,j-dance,-4.702,22
0.459,0.391,0.545,False,j-dance,-5.596,19
0.6,0.136,0.548,False,j-dance,-7.907,16
0.281,0.235,0.508,False,j-dance,-2.514,18
0.468,0.0743,0.775,True,j-dance,-0.429,19
0.31,0.337,0.585,True,j-dance,-8.453,12
0.909,0.015,0.666,False,j-dance,-6.502,16
0.964,0.992,0.781,False,j-dance,-16.02,15
0.254,0.00741,0.716,False,j-dance,-8.147,6
0.813,0.484,0.555,False,j-idol,-3.294,29
0.695,0.00831,0.502,False,j-idol,-1.419,31
0.857,0.0747,0.648,False,j-idol,-5.141,27
0.38,0.00139,0.404,False,j-idol,-1.756,24
0.362,0.00123,0.413,False,j-idol,-1.729,24
0.579,0.0505,0.459,False,j-idol,-0.987,31
0.887,0.00476,0.588,False,j-idol,-2.57,30
0.812,0.034,0.535,False,j-idol,-2.892,28
0.421,0.767,0.575,False,j-idol,-8.178,41
0.44,0.000282,0.616,False,j-idol,-1.596,27
0.901,0.427,0.802,False,j-idol,-5.77,24
0.698,0.0159,0.663,False,j-idol,-5.432,28
0.561,0.247,0.727,False,j-idol,-6.875,30
0.54,0.0198,0.529,False,j-idol,-2.984,27
0.862,0.0417,0.491,False,j-idol,-2.636,30
0.238,0.63,0.629,False,j-idol,-6.863,39
0.644,0.0882,0.671,False,j-idol,-3.269,29
0.684,0.00974,0.562,False,j-idol,-3.854,27
0.879,0.00426,0.623,False,j-idol,-2.109,31
0.435,1.03e-05,0.385,False,j-idol,-5.48,20
0.399,0.408,0.674,False,j-idol,-7.928,31
0.647,0.0429,0.578,False,j-idol,-3.065,26
0.675,0.557,0.349,False,j-idol,-3.759,30
0.432,0.555,0.59,False,j-idol,-7.265,34
0.492,0.000595,0.577,False,j-idol,-3.162,26
0.653,0.261,0.55,False,j-idol,-4.919,28
0.486,0.338,0.562,False,j-idol,-3.259,33
0.804,0.215,0.72,False,j-idol,-6.216,27
0.605,0.0257,0.424,False,j-idol,-2.884,26
0.651,0.037,0.429,False,j-idol,-3.214,26
0.909,0.0124,0.552,False,j-idol,-4.156,26
0.593,0.178,0.737,False,j-idol,-6.145,28
0.618,0.0374,0.415,False,j-idol,-2.651,27
0.263,0.744,0.59,False,j-idol,-3.423,47
0.565,0.106,0.6,False,j-idol,-4.02,28
0.596,0.551,0.468,False,j-idol,-2.457,34
0.563,0.0292,0.5,False,j-idol,-3.204,26
0.529,0.196,0.541,False,j-idol,-1.892,32
0.754,0.0191,0.525,False,j-idol,-2.407,29
0.728,0.0118,0.504,False,j-idol,-4.089,27
0.677,0.00874,0.622,False,j-idol,-4.005,27
0.538,0.14,0.5,False,j-idol,-2.794,29
0.77,0.0237,0.538,False,j-idol,-3.315,28
0.55,0.0181,0.401,False,j-idol,-2.581,27
0.732,0.0233,0.643,False,j-idol,-2.848,31
0.818,0.459,0.516,False,j-idol,-1.772,31
0.576,0.61,0.503,False,j-idol,-1.62,38
0.511,0.00439,0.485,False,j-idol,-3.106,28
0.638,0.153,0.486,False,j-idol,-2.726,31
0.678,0.00392,0.588,False,j-idol,-2.826,29
0.808,0.223,0.691,False,j-idol,-1.755,32
0.91,0.0469,0.634,False,j-idol,-0.201,35
0.802,0.031,0.532,False,j-idol,-2.713,30
0.194,2.6e-05,0.476,False,j-idol,-3.471,17
0.23,0.00071,0.381,False,j-idol,-2.865,18
0.275,7.67e-05,0.371,False,j-idol,-1.759,20
0.569,0.0123,0.378,False,j-idol,-1.258,29
0.492,0.00291,0.384,False,j-idol,-3.266,24
0.832,0.0659,0.749,False,j-idol,-7.394,26
0.215,0.000241,0.397,False,j-idol,-3.372,17
0.596,0.152,0.496,False,j-idol,-5.102,26
0.397,2.89e-05,0.441,False,j-idol,-3.281,23
0.664,0.23,0.532,False,j-idol,-3.618,30
0.432,0.00285,0.521,False,j-idol,-0.755,31
0.519,0.132,0.495,False,j-idol,-4.449,26
0.378,0.719,0.549,False,j-idol,-8.832,39
0.652,0.566,0.488,False,j-idol,-2.68,34
0.53,0.0122,0.549,False,j-idol,-5.688,24
0.381,0.00706,0.479,False,j-idol,-7.331,18
0.646,0.184,0.499,False,j-idol,-5.551,28
0.497,0.182,0.554,False,j-idol,-4.445,29
0.596,0.00263,0.594,False,j-idol,-4.571,26
0.638,0.366,0.519,False,j-idol,-2.149,33
0.469,0.127,0.395,False,j-idol,-4.94,24
